type,text_index,line_id,text
dhamma@mn129@1@mn129:4.9@Idampi, bhikkhave, bālo dutiyaṁ diṭṭheva dhamme dukkhaṁ domanassaṁ paṭisaṁvedeti. 
dhamma@mn129@3@mn129:4.9@This is the second kind of suffering and sadness that a fool experiences in the present life. 
dhamma@mn129@1@mn129:5.9@Idampi, bhikkhave, bālo tatiyaṁ diṭṭheva dhamme dukkhaṁ domanassaṁ paṭisaṁvedeti. 
dhamma@mn129@3@mn129:5.9@This is the third kind of suffering and sadness that a fool experiences in the present life. 
dhamma@mn129@1@mn129:7.4@Yāvañcidaṁ, bhikkhave, upamāpi na sukarā yāva dukkhā nirayā”ti. 
dhamma@mn129@3@mn129:7.4@So much so that it’s not easy to give a simile for how painful hell is.” 
dhamma@mn129@1@mn129:8.20@api nu so puriso tīhi sattisatehi haññamāno tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvediyethā”ti? 
dhamma@mn129@3@mn129:8.20@Would that man experience pain and distress from being struck with three hundred spears?” 
dhamma@mn129@1@mn129:8.21@“Ekissāpi, bhante, sattiyā haññamāno so puriso tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvediyetha, ko pana vādo tīhi sattisatehī”ti? 
dhamma@mn129@3@mn129:8.21@“Sir, that man would experience pain and distress from being struck with one spear, let alone three hundred spears!” 
dhamma@mn129@1@mn129:9.5@“Evameva kho, bhikkhave, yaṁ so puriso tīhi sattisatehi haññamāno tatonidānaṁ dukkhaṁ domanassaṁ paṭisaṁvedeti taṁ nirayakassa dukkhassa upanidhāya saṅkhampi na upeti, kalabhāgampi na upeti, upanidhampi na upeti. 
dhamma@mn129@3@mn129:9.5@“In the same way, compared to the suffering in hell, the pain and distress experienced by that man due to being struck with three hundred spears doesn’t count, it’s not worth a fraction, there’s no comparison. 
dhamma@mn129@1@mn129:10.3@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn129@3@mn129:10.3@And there they feel painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn129@1@mn129:11.2@So tattha dukkhā tibbā …pe… byantīhoti. 
dhamma@mn129@3@mn129:11.2@
dhamma@mn129@1@mn129:12.2@So tattha dukkhā tibbā …pe… byantīhoti. 
dhamma@mn129@3@mn129:12.2@
dhamma@mn129@1@mn129:13.2@So tattha dukkhā tibbā …pe… byantīhoti. 
dhamma@mn129@3@mn129:13.2@
dhamma@mn129@1@mn129:14.2@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn129@3@mn129:14.2@
dhamma@mn129@1@mn129:15.4@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn129@3@mn129:15.4@And there they feel painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn129@1@mn129:17.2@yāvañcidaṁ, bhikkhave, na sukarā akkhānena pāpuṇituṁ yāva dukkhā nirayā. 
dhamma@mn129@3@mn129:17.2@So much so that it’s not easy to completely describe the suffering in hell. 
dhamma@mn129@1@mn129:23.2@yāvañcidaṁ, bhikkhave, na sukaraṁ akkhānena pāpuṇituṁ yāva dukkhā tiracchānayoni. 
dhamma@mn129@3@mn129:23.2@So much so that it’s not easy to completely describe the suffering in the animal realm. 
dhamma@mn130@1@mn130:6.6@‘ambho purisa, na tvaṁ addasa manussesu itthiṁ vā purisaṁ vā ābādhikaṁ dukkhitaṁ bāḷhagilānaṁ sake muttakarīse palipannaṁ semānaṁ aññehi vuṭṭhāpiyamānaṁ aññehi saṁvesiyamānan’ti? 
dhamma@mn130@3@mn130:6.6@‘Mister, did you not see among human beings a woman or a man, sick, suffering, gravely ill, collapsed in their own urine and feces, being picked up by some and put down by others?’ 
dhamma@mn130@1@mn130:10.3@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:10.3@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:15.4@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:15.4@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:17.2@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:17.2@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:18.5@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:18.5@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:18.12@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:18.12@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:20.4@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:20.4@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:21.3@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:21.3@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:22.3@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:22.3@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:23.4@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:23.4@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:24.4@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:24.4@And there they suffer painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:25.7@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:25.7@And there they feel painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:26.7@So tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṁ karoti, yāva na taṁ pāpakammaṁ byantīhoti. 
dhamma@mn130@3@mn130:26.7@And there they feel painful, sharp, severe, acute feelings—but they don’t die until that bad deed is eliminated. 
dhamma@mn130@1@mn130:30.18@sabbadukkhaṁ upaccagun”ti. 
dhamma@mn130@3@mn130:30.18@and risen above all suffering.” 
dhamma@mn130@4@mn130:30.18@sabbadukkhaṁ → sabbadukkhā (mr)
dhamma@mn135@1@mn135:17.5@kiṁ me karīyamānaṁ dīgharattaṁ ahitāya dukkhāya hoti, kiṁ vā pana me karīyamānaṁ dīgharattaṁ hitāya sukhāya hotī’ti? 
dhamma@mn135@3@mn135:17.5@What kind of action will lead to my lasting harm and suffering? Or what kind of action will lead to my lasting welfare and happiness?’ 
dhamma@mn135@1@mn135:17.13@kiṁ me karīyamānaṁ dīgharattaṁ ahitāya dukkhāya hoti, kiṁ vā pana me karīyamānaṁ dīgharattaṁ hitāya sukhāya hotī’ti? 
dhamma@mn135@3@mn135:17.13@
dhamma@mn135@1@mn135:18.5@kiṁ me karīyamānaṁ dīgharattaṁ ahitāya dukkhāya hoti, kiṁ vā pana me karīyamānaṁ dīgharattaṁ hitāya sukhāya hotī’ti? 
dhamma@mn135@3@mn135:18.5@What kind of action will lead to my lasting harm and suffering? Or what kind of action will lead to my lasting welfare and happiness?’ 
dhamma@mn135@1@mn135:18.13@kiṁ me karīyamānaṁ dīgharattaṁ ahitāya dukkhāya hoti, kiṁ vā pana me karīyamānaṁ dīgharattaṁ hitāya sukhāya hotī’ti? 
dhamma@mn135@3@mn135:18.13@
dhamma@mn136@1@mn136:2.14@“Sañcetanikaṁ, āvuso potaliputta, kammaṁ katvā kāyena vācāya manasā dukkhaṁ so vediyatī”ti. 
dhamma@mn136@3@mn136:2.14@“After doing an intentional deed by way of body, speech, or mind, reverend, one feels suffering.” 
dhamma@mn136@1@mn136:6.3@yaṁ kiñci vedayitaṁ taṁ dukkhasmin”ti. 
dhamma@mn136@3@mn136:6.3@‘Suffering includes whatever is felt.’” 
dhamma@mn136@1@mn136:6.11@sañcetanikaṁ, āvuso potaliputta, kammaṁ katvā kāyena vācāya manasā dukkhavedanīyaṁ dukkhaṁ so vedayati; 
dhamma@mn136@3@mn136:6.11@After doing an intentional deed to be experienced as painful by way of body, speech, or mind, one feels pain. 
dhamma@mn136@1@mn136:6.12@sañcetanikaṁ, āvuso potaliputta, kammaṁ katvā kāyena vācāya manasā adukkhamasukhavedanīyaṁ adukkhamasukhaṁ so vedayatī’ti. 
dhamma@mn136@3@mn136:6.12@After doing an intentional deed to be experienced as neutral by way of body, speech, or mind, one feels neutral.’ 
dhamma@mn136@1@mn136:17.2@pubbe vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, maraṇakāle vāssa hoti micchādiṭṭhi samattā samādinnā. 
dhamma@mn136@3@mn136:17.2@They must have done a bad deed to be experienced as painful either previously or later, or else at the time of death they undertook wrong view. 
dhamma@mn136@1@mn136:20.2@pubbe vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, pacchā vāssa taṁ kataṁ hoti pāpakammaṁ dukkhavedanīyaṁ, maraṇakāle vāssa hoti micchādiṭṭhi samattā samādinnā. 
dhamma@mn136@3@mn136:20.2@They must have done a bad deed to be experienced as painful either previously or later, or else at the time of death they undertook wrong view. 
dhamma@mn137@1@mn137:11.2@Rūpānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva rūpā etarahi ca sabbe te rūpā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya passato uppajjati somanassaṁ. 
dhamma@mn137@3@mn137:11.2@When you’ve understood the impermanence of sights—their perishing, fading away, and cessation—happiness arises as you truly understand through right understanding that both formerly and now all those sights are impermanent, suffering, and perishable. 
dhamma@mn137@1@mn137:11.8@dhammānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva dhammā etarahi ca sabbe te dhammā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya passato uppajjati somanassaṁ. 
dhamma@mn137@3@mn137:11.8@ideas—their perishing, fading away, and cessation—happiness arises as you truly understand through right understanding that both formerly and now all those ideas are impermanent, suffering, and perishable. 
dhamma@mn137@1@mn137:13.2@Rūpānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva rūpā etarahi ca sabbe te rūpā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya disvā anuttaresu vimokkhesu pihaṁ upaṭṭhāpeti: 
dhamma@mn137@3@mn137:13.2@When you’ve understood the impermanence of sights—their perishing, fading away, and cessation—you truly understand through right understanding that both formerly and now all those sights are impermanent, suffering, and perishable. Upon seeing this, you give rise to yearning for the supreme liberations: 
dhamma@mn137@1@mn137:13.9@dhammānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva dhammā etarahi ca sabbe te dhammā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya disvā anuttaresu vimokkhesu pihaṁ upaṭṭhāpeti: 
dhamma@mn137@3@mn137:13.9@ideas—their perishing, fading away, and cessation—you truly understand through right understanding that both formerly and now all those ideas are impermanent, suffering, and perishable. Upon seeing this, you give rise to yearning for the supreme liberations: 
dhamma@mn137@1@mn137:15.2@Rūpānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva rūpā etarahi ca sabbe te rūpā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya passato uppajjati upekkhā. 
dhamma@mn137@3@mn137:15.2@When you’ve understood the impermanence of sights—their perishing, fading away, and cessation—equanimity arises as you truly understand through right understanding that both formerly and now all those sights are impermanent, suffering, and perishable. 
dhamma@mn137@1@mn137:15.9@dhammānaṁ tveva aniccataṁ viditvā vipariṇāmavirāganirodhaṁ, ‘pubbe ceva dhammā etarahi ca sabbe te dhammā aniccā dukkhā vipariṇāmadhammā’ti evametaṁ yathābhūtaṁ sammappaññāya passato uppajjati upekkhā. 
dhamma@mn137@3@mn137:15.9@ideas—their perishing, fading away, and cessation—equanimity arises as you truly understand through right understanding that both formerly and now all those ideas are impermanent, suffering, and perishable. 
dhamma@mn138@1@mn138:3.2@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī”ti. 
dhamma@mn138@3@mn138:3.2@When this is the case and they are no longer anxious, there is for them no coming to be of the origin of suffering—of rebirth, old age, and death in the future.” 
dhamma@mn138@1@mn138:5.4@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī’ti. 
dhamma@mn138@3@mn138:5.4@
dhamma@mn138@1@mn138:6.5@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī’ti. 
dhamma@mn138@3@mn138:6.5@
dhamma@mn138@1@mn138:6.9@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī”ti. 
dhamma@mn138@3@mn138:6.9@
dhamma@mn138@1@mn138:9.5@‘tathā tathā, bhikkhave, bhikkhu upaparikkheyya, yathā yathā upaparikkhato bahiddhā cassa viññāṇaṁ avikkhittaṁ avisaṭaṁ ajjhattaṁ asaṇṭhitaṁ anupādāya na paritasseyya, bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī’ti. 
dhamma@mn138@3@mn138:9.5@‘A mendicant should examine in any such a way that their consciousness is neither scattered and diffused externally nor stuck internally, and they are not anxious because of grasping. When this is the case and they are no longer anxious, there is for them no coming to be of the origin of suffering—of rebirth, old age, and death in the future.’ 
dhamma@mn138@1@mn138:15.1@Puna caparaṁ, āvuso, bhikkhu sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati. 
dhamma@mn138@3@mn138:15.1@Furthermore, giving up pleasure and pain, and ending former happiness and sadness, a mendicant enters and remains in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. 
dhamma@mn138@1@mn138:15.2@Tassa adukkhamasukhānusāri viññāṇaṁ hoti adukkhamasukhassādagadhitaṁ adukkhamasukhassādavinibandhaṁ adukkhamasukhassādasaṁyojanasaṁyuttaṁ ajjhattaṁ cittaṁ asaṇṭhitanti vuccati. 
dhamma@mn138@3@mn138:15.2@Their consciousness follows after that neutral feeling, tied, attached, and fettered to gratification in that neutral feeling. So their mind is said to be stuck internally. 
dhamma@mn138@1@mn138:19.1@Puna caparaṁ, āvuso, bhikkhu sukhassa ca pahānā dukkhassa ca pahānā pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati. 
dhamma@mn138@3@mn138:19.1@Furthermore, they enter and remain in the fourth absorption … 
dhamma@mn138@1@mn138:19.2@Tassa na adukkhamasukhānusāri viññāṇaṁ hoti na adukkhamasukhassādagadhitaṁ na adukkhamasukhassādavinibandhaṁ na adukkhamasukhassādasaṁyojanasaṁyuttaṁ ajjhattaṁ cittaṁ asaṇṭhitanti vuccati. 
dhamma@mn138@3@mn138:19.2@Their consciousness doesn’t follow after that neutral feeling, and is not tied, attached, and fettered to gratification in that neutral feeling. So their mind is said to be not stuck internally. 
dhamma@mn138@1@mn138:22.3@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī’ti. 
dhamma@mn138@3@mn138:22.3@When this is the case and they are no longer anxious, there is for them no coming to be of the origin of suffering—of rebirth, old age, and death in the future.’ 
dhamma@mn138@1@mn138:23.4@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotī’ti. 
dhamma@mn138@3@mn138:23.4@
dhamma@mn138@1@mn138:23.8@Bahiddhā, bhikkhave, viññāṇe avikkhitte avisaṭe sati ajjhattaṁ asaṇṭhite anupādāya aparitassato āyatiṁ jātijarāmaraṇadukkhasamudayasambhavo na hotīti. 
dhamma@mn138@3@mn138:23.8@
dhamma@mn139@1@mn139:3.1@“Na kāmasukhamanuyuñjeyya hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, na ca attakilamathānuyogamanuyuñjeyya dukkhaṁ anariyaṁ anatthasaṁhitaṁ. 
dhamma@mn139@3@mn139:3.1@“Don’t indulge in sensual pleasures, which are low, crude, ordinary, ignoble, and pointless. And don’t indulge in self-mortification, which is painful, ignoble, and pointless. 
dhamma@mn139@1@mn139:4.1@‘Na kāmasukhamanuyuñjeyya hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, na ca attakilamathānuyogamanuyuñjeyya dukkhaṁ anariyaṁ anatthasaṁhitan’ti—
dhamma@mn139@3@mn139:4.1@‘Don’t indulge in sensual pleasures, which are low, crude, ordinary, ignoble, and pointless. And don’t indulge in self-mortification, which is painful, ignoble, and pointless.’ 
dhamma@mn139@1@mn139:4.3@Yo kāmapaṭisandhisukhino somanassānuyogo hīno gammo pothujjaniko anariyo anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; micchāpaṭipadā. 
dhamma@mn139@3@mn139:4.3@Pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. Indulging in such happiness is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:4.4@Yo kāmapaṭisandhisukhino somanassānuyogaṁ ananuyogo hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; sammāpaṭipadā. 
dhamma@mn139@3@mn139:4.4@Breaking off such indulgence is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:4.5@Yo attakilamathānuyogo dukkho anariyo anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; micchāpaṭipadā. 
dhamma@mn139@3@mn139:4.5@Indulging in self-mortification is painful, ignoble, and pointless. It is a principle beset by pain, harm, stress, and fever, and it is the wrong way. 
dhamma@mn139@1@mn139:4.6@Yo attakilamathānuyogaṁ ananuyogo dukkhaṁ anariyaṁ anatthasaṁhitaṁ, adukkho eso dhammo anupaghāto anupāyāso apariḷāho; sammāpaṭipadā. 
dhamma@mn139@3@mn139:4.6@Breaking off such indulgence is a principle free of pain, harm, stress, and fever, and it is the right way. 
dhamma@mn139@1@mn139:4.7@‘Na kāmasukhamanuyuñjeyya hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, na ca attakilamathānuyogaṁ anuyuñjeyya dukkhaṁ anariyaṁ anatthasaṁhitan’ti—
dhamma@mn139@3@mn139:4.7@‘Don’t indulge in sensual pleasures, which are low, crude, ordinary, ignoble, and pointless. And don’t indulge in self-mortification, which is painful, ignoble, and pointless.’ 
dhamma@mn139@1@mn139:7.2@‘Ye kāmapaṭisandhisukhino somanassānuyogaṁ anuyuttā hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.2@In speaking like this, some are rebuked: ‘Pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. All those who indulge in such happiness are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:7.4@‘Ye kāmapaṭisandhisukhino somanassānuyogaṁ ananuyuttā hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.4@In speaking like this, some are flattered: ‘Pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. All those who have broken off such indulgence are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:7.6@‘Ye attakilamathānuyogaṁ anuyuttā dukkhaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.6@In speaking like this, some are rebuked: ‘Indulging in self-mortification is painful, ignoble, and pointless. All those who indulge in it are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:7.8@‘Ye attakilamathānuyogaṁ ananuyuttā dukkhaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.8@In speaking like this, some are flattered: ‘Indulging in self-mortification is painful, ignoble, and pointless. All those who have broken off such indulgence are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:7.10@‘Yesaṁ kesañci bhavasaṁyojanaṁ appahīnaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.10@In speaking like this, some are rebuked: ‘All those who have not given up the fetters of rebirth are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:7.12@‘Yesaṁ kesañci bhavasaṁyojanaṁ pahīnaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:7.12@In speaking like this, some are flattered: ‘All those who have given up the fetters of rebirth are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:8.2@‘Ye kāmapaṭisandhisukhino somanassānuyogaṁ anuyuttā hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.2@You don’t say: ‘Pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. All those who indulge in such happiness are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:8.4@‘Anuyogo ca kho sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:8.4@‘The indulgence is a principle beset by pain, harm, stress, and fever, and it is the wrong way.’ 
dhamma@mn139@1@mn139:8.7@‘Ye kāmapaṭisandhisukhino somanassānuyogaṁ ananuyuttā hīnaṁ gammaṁ pothujjanikaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.7@You don’t say: ‘Pleasure linked to sensuality is low, crude, ordinary, ignoble, and pointless. All those who have broken off such indulgence are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:8.9@‘Ananuyogo ca kho adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:8.9@‘Breaking off the indulgence is a principle free of pain, harm, stress, and fever, and it is the right way.’ 
dhamma@mn139@1@mn139:8.12@‘Ye attakilamathānuyogaṁ anuyuttā dukkhaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.12@You don’t say: ‘Indulging in self-mortification is painful, ignoble, and pointless. All those who indulge in it are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:8.14@‘Anuyogo ca kho sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
dhamma@mn139@3@mn139:8.14@‘The indulgence is a principle beset by pain, harm, stress, and fever, and it is the wrong way.’ 
dhamma@mn139@1@mn139:8.17@‘Ye attakilamathānuyogaṁ ananuyuttā dukkhaṁ anariyaṁ anatthasaṁhitaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.17@You don’t say: ‘Indulging in self-mortification is painful, ignoble, and pointless. All those who have broken off such indulgence are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:8.19@‘Ananuyogo ca kho adukkho eso dhammo anupaghāto anupāyāso apariḷāho; 
dhamma@mn139@3@mn139:8.19@‘Breaking off the indulgence is a principle free of pain, harm, stress, and fever, and it is the right way.’ 
dhamma@mn139@1@mn139:8.22@‘Yesaṁ kesañci bhavasaṁyojanaṁ appahīnaṁ, sabbe te sadukkhā saupaghātā saupāyāsā sapariḷāhā micchāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.22@You don’t say: ‘All those who have not given up the fetters of rebirth are beset by pain, harm, stress, and fever, and they are practicing the wrong way.’ 
dhamma@mn139@1@mn139:8.26@‘Yesaṁ kesañci bhavasaṁyojanaṁ pahīnaṁ, sabbe te adukkhā anupaghātā anupāyāsā apariḷāhā sammāpaṭipannā’ti—
dhamma@mn139@3@mn139:8.26@You don’t say: ‘All those who have given up the fetters of rebirth are free of pain, harm, stress, and fever, and they are practicing the right way.’ 
dhamma@mn139@1@mn139:13.1@Tatra, bhikkhave, yo kāmapaṭisandhisukhino somanassānuyogo hīno gammo pothujjaniko anariyo anatthasaṁhito, sadukkho eso dhammo saupaghāto saupāyāso sapariḷāho; 
